Date,euro_dollar_exchange_rate
2013-01-20,0.750805
2013-01-21,0.750805
2013-01-22,0.75105
2013-01-23,0.751877
2013-01-24,0.7516
2013-01-25,0.74775
2013-01-26,0.74311
2013-01-27,0.742885
2013-01-28,0.742885
2013-01-29,0.74285
2013-01-30,0.74205
2013-01-31,0.73725
2013-02-01,0.73635
2013-02-02,0.73025
2013-02-03,0.73295
2013-02-04,0.733135
2013-02-05,0.738715
2013-02-06,0.73685
2013-02-07,0.73905
2013-02-08,0.746884
2013-02-09,0.74775
2013-02-10,0.748165
2013-02-11,0.748165
2013-02-12,0.7455
2013-02-13,0.743329
2013-02-14,0.74375
2013-02-15,0.75025
2013-02-16,0.748408
2013-02-17,0.748115
2013-02-18,0.748275
2013-02-19,0.74912
2013-02-20,0.74675
2013-02-21,0.749092
2013-02-22,0.757258
2013-02-23,0.759302
2013-02-24,0.758095
2013-02-25,0.758095
2013-02-26,0.758208
2013-02-27,0.766049
2013-02-28,0.763294
2013-03-01,0.76415
2013-03-02,0.77045
2013-03-04,0.76793
2013-03-05,0.769606
2013-03-06,0.76815
2013-03-07,0.76985
2013-03-08,0.763714
2013-03-09,0.76985
2013-03-10,0.768935
2013-03-11,0.768935
2013-03-12,0.76838
2013-03-13,0.767675
2013-03-14,0.772025
2013-03-15,0.768808
2013-03-16,0.765849
2013-03-17,0.764585
2013-03-18,0.764585
2013-03-19,0.7707
2013-03-20,0.77782
2013-03-21,0.77245
2013-03-22,0.7746
2013-03-23,0.770137
2013-03-26,0.777696
2013-03-27,0.77791
2013-03-28,0.782788
2013-03-29,0.78007
2013-03-30,0.7804
2013-03-31,0.77988
2013-04-01,0.77988
2013-04-02,0.77805
2013-04-03,0.7792
2013-04-04,0.778645
2013-04-05,0.7765
2013-04-06,0.76825
2013-04-07,0.77387
2013-04-08,0.76976
2013-04-09,0.76855
2013-04-10,0.7639
2013-04-11,0.765577
2013-04-12,0.762268
2013-04-13,0.7636
2013-04-14,0.76266
2013-04-15,0.762545
2013-04-16,0.764877
2013-04-17,0.757855
2013-04-18,0.767089
2013-04-19,0.7653
2013-04-20,0.76485
2013-04-21,0.766225
2013-04-22,0.766165
2013-04-23,0.76625
2013-04-24,0.76915
2013-04-25,0.768344
2013-04-26,0.76827
2013-04-27,0.7677
2013-04-28,0.76743
2013-04-29,0.76743
2013-04-30,0.76365
2013-05-01,0.7603
2013-05-02,0.75762
2013-05-03,0.76523
2013-05-04,0.76305
2013-05-05,0.76231
2013-05-06,0.76231
2013-05-07,0.76475
2013-05-08,0.764118
2013-05-09,0.7596
2013-05-10,0.76355
2013-05-11,0.770475
2013-05-12,0.769645
2013-05-13,0.769645
2013-05-14,0.770716
2013-05-15,0.772529
2013-05-16,0.776636
2013-05-17,0.77456
2013-05-18,0.77899
2013-05-19,0.77888
2013-05-20,0.77888
2013-05-21,0.776669
2013-05-22,0.774764
2013-05-23,0.7772
2013-05-24,0.77289
2013-05-25,0.773844
2013-05-26,0.77328
2013-05-27,0.77328
2013-05-28,0.773491
2013-05-29,0.777409
2013-05-30,0.773445
2013-05-31,0.765955
2013-06-01,0.77118
2013-06-02,0.76947
2013-06-03,0.76929
2013-06-04,0.76327
2013-06-05,0.76563
2013-06-06,0.763936
2013-06-07,0.755267
2013-06-08,0.756052
2013-06-09,0.75626
2013-06-10,0.75626
2013-06-11,0.754418
2013-06-12,0.753126
2013-06-13,0.750464
2013-06-14,0.749334
2013-06-15,0.74997
2013-06-16,0.749235
2013-06-17,0.749235
2013-06-18,0.749738
2013-06-19,0.745805
2013-06-20,0.746168
2013-06-21,0.75613
2013-06-22,0.76063
2013-06-23,0.76202
2013-06-24,0.76202
2013-06-25,0.762184
2013-06-26,0.763962
2013-06-27,0.768936
2013-06-28,0.766988
2013-06-29,0.76876
2013-06-30,0.76864
2013-07-01,0.76864
2013-07-02,0.76549
2013-07-03,0.76937
2013-07-04,0.768846
2013-07-05,0.774174
2013-07-06,0.77919
2013-07-07,0.77924
2013-07-08,0.77924
2013-07-09,0.777605
2013-07-10,0.783193
2013-07-11,0.77795
2013-07-12,0.766525
2013-07-13,0.765345
2013-07-14,0.76529
2013-07-15,0.76529
2013-07-16,0.765378
2013-07-17,0.760835
2013-07-18,0.76085
2013-07-19,0.762692
2013-07-20,0.761035
2013-07-21,0.760745
2013-07-22,0.760745
2013-07-23,0.757888
2013-07-24,0.75643
2013-07-25,0.758465
2013-07-26,0.754936
2013-07-27,0.75281
2013-07-28,0.75307
2013-07-29,0.75307
2013-07-30,0.754385
2013-07-31,0.75469
2013-08-01,0.752505
2013-08-02,0.756545
2013-08-03,0.75275
2013-08-04,0.7529
2013-08-05,0.7529
2013-08-06,0.75415
2013-08-07,0.75183
2013-08-08,0.749626
2013-08-09,0.74705
2013-08-10,0.749238
2013-08-11,0.74951
2013-08-12,0.74951
2013-08-13,0.751456
2013-08-14,0.754234
2013-08-15,0.754795
2013-08-16,0.749905
2013-08-17,0.75069
2013-08-18,0.75037
2013-08-19,0.750185
2013-08-20,0.749365
2013-08-21,0.745376
2013-08-22,0.747776
2013-08-23,0.748206
2013-08-24,0.747074
2013-08-25,0.747275
2013-08-26,0.747275
2013-08-27,0.748055
2013-08-28,0.746714
2013-08-29,0.75026
2013-08-30,0.754995
2013-08-31,0.756945
2013-09-01,0.75637
2013-09-02,0.75626
2013-09-03,0.757805
2013-09-04,0.759145
2013-09-05,0.75726
2013-09-06,0.762204
2013-09-07,0.759712
2013-09-08,0.758725
2013-09-09,0.758725
2013-09-10,0.753705
2013-09-11,0.753695
2013-09-12,0.75103
2013-09-13,0.751936
2013-09-14,0.751767
2013-09-15,0.751935
2013-09-16,0.751935
2013-09-17,0.749626
2013-09-18,0.74852
2013-09-19,0.747854
2013-09-20,0.739275
2013-09-21,0.738904
2013-09-22,0.739425
2013-09-23,0.739425
2013-09-24,0.740705
2013-09-25,0.741548
2013-09-26,0.739372
2013-09-27,0.741675
2013-09-28,0.73939
2013-09-29,0.73953
2013-09-30,0.739535
2013-10-01,0.738795
2013-10-02,0.739063
2013-10-03,0.736062
2013-10-04,0.73416
2013-10-05,0.73787
2013-10-06,0.737575
2013-10-07,0.737575
2013-10-08,0.736594
2013-10-09,0.736702
2013-10-10,0.739918
2013-10-11,0.739095
2013-10-12,0.738604
2013-10-13,0.738445
2013-10-14,0.738445
2013-10-15,0.736453
2013-10-16,0.740727
2013-10-17,0.740082
2013-10-18,0.731692
2013-10-19,0.730354
2013-10-20,0.730835
2013-10-21,0.730835
2013-10-22,0.731154
2013-10-23,0.725497
2013-10-24,0.72519
2013-10-25,0.72427
2013-10-26,0.724805
2013-10-27,0.724375
2013-10-28,0.724375
2013-10-29,0.72511
2013-10-30,0.727575
2013-10-31,0.726375
2013-11-01,0.735995
2013-11-02,0.74118
2013-11-03,0.741395
2013-11-04,0.741395
2013-11-05,0.73999
2013-11-06,0.742305
2013-11-07,0.739128
2013-11-08,0.746823
2013-11-09,0.748632
2013-11-10,0.7481
2013-11-11,0.747945
2013-11-12,0.745879
2013-11-13,0.74466
2013-11-14,0.743072
2013-11-15,0.742525
2013-11-16,0.74184
2013-11-17,0.74094
2013-11-18,0.740855
2013-11-19,0.739653
2013-11-20,0.739098
2013-11-21,0.743309
2013-11-22,0.742324
2013-11-23,0.738007
2013-11-24,0.737625
2013-11-25,0.737625
2013-11-26,0.740793
2013-11-27,0.737678
2013-11-28,0.737124
2013-11-29,0.73524
2013-11-30,0.735378
2013-12-01,0.735675
2013-12-02,0.735675
2013-12-03,0.738005
2013-12-04,0.73505
2013-12-05,0.737442
2013-12-06,0.73154
2013-12-07,0.730175
2013-12-08,0.729715
2013-12-09,0.729715
2013-12-10,0.728755
2013-12-11,0.726215
2013-12-12,0.7249
2013-12-13,0.727151
2013-12-14,0.728276
2013-12-15,0.727695
2013-12-16,0.727695
2013-12-17,0.72677
2013-12-18,0.727198
2013-12-19,0.72666
2013-12-20,0.731676
2013-12-21,0.731388
2013-12-22,0.731425
2013-12-23,0.731425
2013-12-24,0.729714
2013-12-25,0.731101
2013-12-26,0.73105
2013-12-27,0.730514
2013-12-28,0.726478
2013-12-29,0.727695
2013-12-30,0.727695
2013-12-31,0.72385
2014-01-01,0.725916
2014-01-02,0.727645
2014-01-03,0.731326
2014-01-04,0.735032
2014-01-05,0.735945
2014-01-06,0.735945
2014-01-07,0.733355
2014-01-08,0.734535
2014-01-09,0.735995
2014-01-10,0.73578
2014-01-11,0.732051
2014-01-12,0.731475
2014-01-13,0.731475
2014-01-14,0.732925
2014-01-15,0.731128
2014-01-16,0.735056
2014-01-17,0.735213
2014-01-18,0.737702
2014-01-19,0.738495
2014-01-20,0.738495
2014-01-21,0.737314
2014-01-22,0.737214
2014-01-23,0.737735
2014-01-24,0.731128
2014-01-25,0.731255
2014-01-26,0.731205
2014-01-27,0.731205
2014-01-28,0.731215
2014-01-29,0.732153
2014-01-30,0.731957
2014-01-31,0.738231
2014-02-01,0.740596
2014-02-02,0.741395
2014-02-03,0.741395
2014-02-04,0.739235
2014-02-05,0.740291
2014-02-06,0.739836
2014-02-07,0.735383
2014-02-08,0.734644
2014-02-09,0.733405
2014-02-10,0.733405
2014-02-11,0.732855
2014-02-12,0.732376
2014-02-13,0.73583
2014-02-14,0.731588
2014-02-15,0.73046
2014-02-16,0.730355
2014-02-17,0.730355
2014-02-18,0.729589
2014-02-19,0.726982
2014-02-20,0.726688
2014-02-21,0.730212
2014-02-22,0.728615
2014-02-23,0.7278
2014-02-24,0.7278
2014-02-25,0.727804
2014-02-26,0.727375
2014-02-27,0.7317
2014-02-28,0.729246
2014-03-01,0.72435
2014-03-02,0.724585
2014-03-03,0.724585
2014-03-04,0.726546
2014-03-05,0.72839
2014-03-06,0.728242
2014-03-07,0.722241
2014-03-08,0.72109
2014-03-09,0.72046
2014-03-10,0.72046
2014-03-11,0.72057
2014-03-12,0.721516
2014-03-13,0.718974
2014-03-14,0.719109
2014-03-15,0.718744
2014-03-16,0.71865
2014-03-17,0.71865
2014-03-18,0.71813
2014-03-19,0.718788
2014-03-20,0.718605
2014-03-21,0.725316
2014-03-22,0.725058
2014-03-23,0.724745
2014-03-24,0.724745
2014-03-25,0.725242
2014-03-26,0.724414
2014-03-27,0.725426
2014-03-28,0.727402
2014-03-29,0.727437
2014-03-30,0.727115
2014-03-31,0.727115
2014-04-01,0.72648
2014-04-02,0.724758
2014-04-03,0.726626
2014-04-04,0.729124
2014-04-05,0.72998
2014-04-06,0.729605
2014-04-07,0.729605
2014-04-08,0.727749
2014-04-09,0.724848
2014-04-10,0.724354
2014-04-11,0.720186
2014-04-12,0.719582
2014-04-13,0.7202
2014-04-14,0.7202
2014-04-15,0.723317
2014-04-16,0.724
2014-04-17,0.723515
2014-04-18,0.72343
2014-04-19,0.7238
2014-04-20,0.72385
2014-04-21,0.72385
2014-04-22,0.724955
2014-04-23,0.72461
2014-04-24,0.723855
2014-04-25,0.7233
2014-04-26,0.72265
2014-04-27,0.722855
2014-04-28,0.72291
2014-04-29,0.722079
2014-04-30,0.724113
2014-05-01,0.721244
2014-05-02,0.721048
2014-05-03,0.720788
2014-05-04,0.720735
2014-05-05,0.72067
2014-05-06,0.720534
2014-05-07,0.717792
2014-05-08,0.71875
2014-05-09,0.721769
2014-05-10,0.726932
2014-05-11,0.726745
2014-05-12,0.726745
2014-05-13,0.726847
2014-05-14,0.730025
2014-05-15,0.7296
2014-05-16,0.728938
2014-05-17,0.730167
2014-05-18,0.73027
2014-05-19,0.730195
2014-05-20,0.72921
2014-05-21,0.730327
2014-05-22,0.73192
2014-05-23,0.732678
2014-05-24,0.73346
2014-05-25,0.733675
2014-05-26,0.73346
2014-05-27,0.73284
2014-05-28,0.7343
2014-05-29,0.735635
2014-05-30,0.735185
2014-05-31,0.73313
2014-06-01,0.733575
2014-06-02,0.733575
2014-06-03,0.735326
2014-06-04,0.733765
2014-06-05,0.735105
2014-06-06,0.73189
2014-06-07,0.733234
2014-06-08,0.73303
2014-06-09,0.73303
2014-06-10,0.736015
2014-06-11,0.738645
2014-06-12,0.738872
2014-06-13,0.73736
2014-06-14,0.738822
2014-06-15,0.738555
2014-06-16,0.738555
2014-06-17,0.737015
2014-06-18,0.738552
2014-06-19,0.736654
2014-06-20,0.734964
2014-06-21,0.73583
2014-06-22,0.73524
2014-06-23,0.73524
2014-06-24,0.735235
2014-06-25,0.73556
2014-06-26,0.733385
2014-06-27,0.734625
2014-06-28,0.733033
2014-06-29,0.73267
2014-06-30,0.73267
2014-07-01,0.730245
2014-07-02,0.730625
2014-07-03,0.732395
2014-07-04,0.734805
2014-07-05,0.73562
2014-07-06,0.735455
2014-07-07,0.735455
2014-07-08,0.735024
2014-07-09,0.73464
2014-07-10,0.733891
2014-07-11,0.735186
2014-07-12,0.734964
2014-07-13,0.734805
2014-07-14,0.734805
2014-07-15,0.73474
2014-07-16,0.736971
2014-07-17,0.739516
2014-07-18,0.739451
2014-07-19,0.739087
2014-07-20,0.739425
2014-07-21,0.739425
2014-07-22,0.739655
2014-07-23,0.742498
2014-07-24,0.742776
2014-07-25,0.742526
2014-07-26,0.744495
2014-07-27,0.744545
2014-07-28,0.744545
2014-07-29,0.744045
2014-07-30,0.745638
2014-07-31,0.747385
2014-08-01,0.746765
2014-08-02,0.744755
2014-08-03,0.744545
2014-08-04,0.744545
2014-08-05,0.745154
2014-08-06,0.748251
2014-08-07,0.747325
2014-08-08,0.748725
2014-08-09,0.745665
2014-08-10,0.745615
2014-08-11,0.745655
2014-08-12,0.747021
2014-08-13,0.748206
2014-08-14,0.74806
2014-08-15,0.748155
2014-08-16,0.74663
2014-08-17,0.74638
2014-08-18,0.746325
2014-08-19,0.748293
2014-08-20,0.750917
2014-08-21,0.752485
2014-08-22,0.752944
2014-08-23,0.755372
2014-08-25,0.754945
2014-08-26,0.757834
2014-08-27,0.759324
2014-08-28,0.757584
2014-08-29,0.758688
2014-08-30,0.760804
2014-08-31,0.761395
2014-09-01,0.76144
2014-09-02,0.76167
2014-09-03,0.761525
2014-09-04,0.76102
2014-09-05,0.771974
2014-09-06,0.7719
2014-09-08,0.77212
2014-09-09,0.774698
2014-09-10,0.7743
2014-09-11,0.77483
2014-09-12,0.773754
2014-09-13,0.771903
2014-09-14,0.771903
2014-09-15,0.77217
2014-09-16,0.770933
2014-09-17,0.770933
2014-09-18,0.771664
2014-09-19,0.77455
2014-09-20,0.77882
2014-09-21,0.77942
2014-09-22,0.77942
2014-09-23,0.779335
2014-09-24,0.778083
2014-09-26,0.78447
2014-09-27,0.788175
2014-09-28,0.78842
2014-09-29,0.788395
2014-09-30,0.788068
2014-10-01,0.792065
2014-10-02,0.792971
2014-10-03,0.798958
2014-10-04,0.798958
2014-10-05,0.798958
2014-10-06,0.795096
2014-10-07,0.791922
2014-10-08,0.791922
2014-10-09,0.788815
2014-10-10,0.788825
2014-10-11,0.79082
2014-10-12,0.79189
2014-10-13,0.79189
2014-10-14,0.789002
2014-10-15,0.78958
2014-10-16,0.78089
2014-10-17,0.780116
2014-10-18,0.783055
2014-10-19,0.78376
2014-10-20,0.78376
2014-10-21,0.782032
2014-10-22,0.785305
2014-10-23,0.789687
2014-10-24,0.790798
2014-10-25,0.789468
2014-10-26,0.789265
2014-10-27,0.789265
2014-10-28,0.786355
2014-10-29,0.784835
2014-10-30,0.784
2014-10-31,0.79258
2014-11-01,0.797874
2014-11-02,0.79845
2014-11-03,0.79845
2014-11-04,0.800792
2014-11-05,0.796511
2014-11-06,0.800756
2014-11-07,0.805938
2014-11-08,0.804545
2014-11-09,0.802825
2014-11-10,0.802825
2014-11-11,0.80458
2014-11-12,0.803154
2014-11-13,0.802276
2014-11-14,0.80149
2014-11-15,0.800765
2014-11-16,0.798405
2014-11-17,0.798405
2014-11-18,0.803084
2014-11-19,0.797671
2014-11-20,0.79714
2014-11-21,0.798384
2014-11-22,0.80692
2014-11-23,0.807035
2014-11-24,0.807035
2014-11-25,0.804176
2014-11-26,0.801741
2014-11-27,0.79961
2014-11-28,0.80152
2014-11-29,0.80389
2014-11-30,0.80312
2014-12-01,0.80312
2014-12-02,0.800987
2014-12-03,0.80736
2014-12-04,0.81215
2014-12-05,0.8043
2014-12-06,0.81296
2014-12-07,0.813935
2014-12-08,0.813935
2014-12-09,0.81309
2014-12-10,0.80577
2014-12-11,0.805004
2014-12-12,0.806062
2014-12-13,0.802014
2014-12-14,0.802375
2014-12-15,0.802375
2014-12-16,0.802292
2014-12-17,0.800227
2014-12-18,0.80601
2014-12-19,0.813934
2014-12-20,0.81803
2014-12-21,0.81769
2014-12-22,0.81769
2014-12-23,0.81611
2014-12-24,0.821254
2014-12-25,0.820193
2014-12-26,0.8199
2014-12-27,0.82146
2014-12-28,0.82001
2014-12-29,0.82001
2014-12-30,0.82086
2014-12-31,0.82149
2015-01-04,0.833165
2015-01-05,0.833165
2015-01-06,0.839018
2015-01-07,0.837935
2015-01-08,0.845666
2015-01-09,0.846844
2015-01-10,0.845102
2015-01-11,0.844385
2015-01-12,0.844385
2015-01-13,0.845512
2015-01-14,0.849084
2015-01-15,0.84749
2015-01-16,0.861813
2015-01-17,0.868266
2015-01-18,0.864945
2015-01-19,0.864945
2015-01-20,0.860182
2015-01-21,0.864716
2015-01-22,0.863077
2015-01-23,0.876121
2015-01-24,0.887354
2015-01-25,0.892385
2015-01-26,0.892385
2015-01-27,0.886278
2015-01-28,0.879596
2015-01-29,0.881652
2015-01-30,0.88424
2015-01-31,0.885504
2015-02-01,0.885975
2015-02-02,0.885975
2015-02-03,0.882438
2015-02-04,0.872905
2015-02-05,0.875438
2015-02-06,0.875362
2015-02-07,0.88145
2015-02-08,0.883865
2015-02-09,0.883865
2015-02-10,0.883626
2015-02-11,0.883509
2015-02-12,0.88462
2015-02-13,0.875998
2015-02-14,0.876394
2015-02-15,0.87866
2015-02-16,0.87827
2015-02-17,0.878102
2015-02-18,0.877886
2015-02-19,0.881174
2015-02-20,0.877848
2015-02-21,0.880282
2015-02-22,0.87889
2015-02-23,0.87889
2015-02-24,0.881442
2015-02-25,0.882574
2015-02-26,0.880162
2015-02-27,0.89152
2015-02-28,0.893013
2015-03-01,0.89326
2015-03-02,0.89326
2015-03-03,0.893412
2015-03-04,0.892605
2015-03-05,0.903179
2015-03-06,0.90827
2015-03-07,0.92083
2015-03-08,0.922255
2015-03-09,0.922255
2015-03-10,0.921408
2015-03-11,0.933319
2015-03-12,0.945689
2015-03-13,0.943922
2015-03-14,0.950426
2015-03-15,0.95275
2015-03-16,0.95275
2015-03-17,0.943468
2015-03-18,0.943663
2015-03-19,0.938791
2015-03-20,0.940424
2015-03-21,0.92308
2015-03-22,0.92413
2015-03-23,0.92413
2015-03-24,0.916196
2015-03-25,0.915877
2015-03-26,0.911744
2015-03-27,0.916254
2015-03-28,0.916986
2015-03-29,0.918275
2015-03-30,0.918275
2015-03-31,0.923988
2015-04-01,0.931975
2015-04-02,0.92761
2015-04-03,0.9191
2015-04-04,0.911165
2015-04-05,0.911245
2015-04-06,0.911245
2015-04-07,0.910375
2015-04-08,0.922134
2015-04-09,0.924932
2015-04-10,0.938086
2015-04-11,0.944403
2015-04-12,0.94313
2015-04-13,0.942595
2015-04-14,0.946181
2015-04-15,0.937229
2015-04-16,0.935896
2015-04-17,0.927114
2015-04-18,0.926252
2015-04-19,0.925415
2015-04-20,0.925415
2015-04-21,0.931654
2015-04-22,0.930065
2015-04-23,0.931342
2015-04-24,0.92282
2015-04-25,0.921277
2015-04-26,0.919675
2015-04-27,0.919675
2015-04-28,0.919076
2015-04-29,0.91061
2015-04-30,0.895816
2015-05-01,0.893288
2015-05-02,0.893452
2015-05-03,0.8931
2015-05-04,0.8931
2015-05-05,0.896861
2015-05-06,0.893192
2015-05-07,0.881834
2015-05-08,0.887587
2015-05-09,0.890361
2015-05-10,0.89318
2015-05-11,0.89318
2015-05-12,0.89564
2015-05-13,0.891091
2015-05-14,0.880243
2015-05-15,0.8787
2015-05-16,0.874202
2015-05-17,0.873485
2015-05-18,0.873485
2015-05-19,0.882017
2015-05-20,0.897626
2015-05-21,0.900212
2015-05-22,0.898476
2015-05-23,0.907935
2015-05-24,0.908175
2015-05-25,0.908175
2015-05-26,0.911162
2015-05-27,0.919583
2015-05-28,0.917688
2015-05-29,0.91437
2015-05-30,0.90996
2015-05-31,0.90982
2015-06-01,0.90982
2015-06-02,0.91495
2015-06-03,0.894831
2015-06-04,0.889
2015-06-05,0.889086
2015-06-06,0.89912
2015-06-07,0.899765
2015-06-08,0.899765
2015-06-09,0.888332
2015-06-10,0.886662
2015-06-11,0.883939
2015-06-12,0.889953
2015-06-13,0.88682
2015-06-14,0.88802
2015-06-15,0.88802
2015-06-16,0.887312
2015-06-17,0.889786
2015-06-18,0.888585
2015-06-19,0.879922
2015-06-20,0.880514
2015-06-21,0.88059
2015-06-22,0.88059
2015-06-23,0.88172
2015-06-24,0.895367
2015-06-25,0.891822
2015-06-26,0.892379
2015-06-27,0.89709
2015-06-28,0.8955
2015-06-29,0.8955
2015-06-30,0.888415
2015-07-01,0.897618
2015-07-02,0.903792
2015-07-03,0.902202
2015-07-04,0.901266
2015-07-05,0.899765
2015-07-06,0.899765
2015-07-07,0.903624
2015-07-08,0.912201
2015-07-09,0.904998
2015-07-10,0.909645
2015-07-11,0.898432
2015-07-12,0.89614
2015-07-13,0.89614
2015-07-14,0.9081
2015-07-15,0.908348
2015-07-16,0.913518
2015-07-17,0.918957
2015-07-18,0.921995
2015-07-19,0.923365
2015-07-20,0.923365
2015-07-21,0.922326
2015-07-22,0.913076
2015-07-23,0.916607
2015-07-24,0.907857
2015-07-25,0.910876
2015-07-26,0.911245
2015-07-27,0.911245
2015-07-28,0.900252
2015-07-29,0.904216
2015-07-30,0.905284
2015-07-31,0.916384
2015-08-01,0.908715
2015-08-02,0.91042
2015-08-03,0.91042
2015-08-04,0.912746
2015-08-05,0.915797
2015-08-06,0.917103
2015-08-07,0.915405
2015-08-08,0.91122
2015-08-09,0.91166
2015-08-10,0.91166
2015-08-11,0.90734
2015-08-12,0.90633
2015-08-13,0.895139
2015-08-14,0.897956
2015-08-15,0.899568
2015-08-16,0.900335
2015-08-17,0.900335
2015-08-18,0.90269
2015-08-19,0.907096
2015-08-20,0.900236
2015-08-21,0.893703
2015-08-22,0.880204
2015-08-23,0.87812
2015-08-24,0.87812
2015-08-25,0.865202
2015-08-26,0.874317
2015-08-27,0.879802
2015-08-28,0.889371
2015-08-29,0.892475
2015-08-30,0.89437
2015-08-31,0.89437
2015-09-01,0.89069
2015-09-02,0.88406
2015-09-03,0.889482
2015-09-04,0.898275
2015-09-05,0.896274
2015-09-06,0.8971
2015-09-07,0.8971
2015-09-08,0.895215
2015-09-09,0.894414
2015-09-10,0.895656
2015-09-11,0.886132
2015-09-12,0.881524
2015-09-13,0.88213
2015-09-14,0.88213
2015-09-15,0.883978
2015-09-16,0.88743
2015-09-17,0.88476
2015-09-18,0.882846
2015-09-19,0.880367
2015-09-20,0.884875
2015-09-21,0.884875
2015-09-22,0.893264
2015-09-23,0.898876
2015-09-24,0.89318
2015-09-25,0.889862
2015-09-26,0.89501
2015-09-27,0.893285
2015-09-28,0.893285
2015-09-29,0.889798
2015-09-30,0.889205
2015-10-01,0.895051
2015-10-02,0.893376
2015-10-03,0.891166
2015-10-04,0.891995
2015-10-05,0.891995
2015-10-06,0.894734
2015-10-07,0.887792
2015-10-08,0.890139
2015-10-09,0.886407
2015-10-10,0.878565
2015-10-11,0.88036
2015-10-12,0.88036
2015-10-13,0.879044
2015-10-14,0.87831
2015-10-15,0.874356
2015-10-16,0.876079
2015-10-17,0.878364
2015-10-18,0.881105
2015-10-19,0.881105
2015-10-20,0.883314
2015-10-21,0.880864
2015-10-22,0.881795
2015-10-23,0.898594
2015-10-24,0.907812
2015-10-25,0.907525
2015-10-26,0.907525
2015-10-27,0.904896
2015-10-28,0.906413
2015-10-29,0.903138
2015-10-30,0.912076
2015-10-31,0.907153
2015-11-01,0.908595
2015-11-02,0.908595
2015-11-03,0.906865
2015-11-04,0.914035
2015-11-05,0.921277
2015-11-06,0.91971
2015-11-07,0.930968
2015-11-08,0.9312
2015-11-09,0.9312
2015-11-10,0.928592
2015-11-11,0.935498
2015-11-12,0.931229
2015-11-13,0.92831
2015-11-14,0.932227
2015-11-15,0.928435
2015-11-16,0.928435
2015-11-17,0.933705
2015-11-18,0.939762
2015-11-19,0.940512
2015-11-20,0.930882
2015-11-21,0.938526
2015-11-22,0.93915
2015-11-23,0.93915
2015-11-24,0.943084
2015-11-25,0.939056
2015-11-26,0.941753
2015-11-27,0.94273
2015-11-28,0.944064
2015-11-29,0.944065
2015-11-30,0.944065
2015-12-01,0.946522
2015-12-02,0.941885
2015-12-03,0.94536
2015-12-04,0.917179
2015-12-05,0.918738
2015-12-06,0.919205
2015-12-07,0.919205
2015-12-08,0.922042
2015-12-09,0.91954
2015-12-10,0.909877
2015-12-11,0.91366
2015-12-12,0.909918
2015-12-13,0.909525
2015-12-14,0.909525
2015-12-15,0.906331
2015-12-16,0.91575
2015-12-17,0.914202
2015-12-18,0.925326
2015-12-19,0.922042
2015-12-20,0.920145
2015-12-21,0.920145
2015-12-22,0.914705
2015-12-23,0.911494
2015-12-24,0.919034
2015-12-25,0.912367
2015-12-26,0.91207
2015-12-27,0.910995
2015-12-28,0.910995
2015-12-29,0.910455
2015-12-30,0.91592
2015-12-31,0.916002
2016-01-01,0.920945
2016-01-02,0.920555
2016-01-03,0.920725
2016-01-04,0.920725
2016-01-05,0.926355
2016-01-06,0.931012
2016-01-07,0.929196
2016-01-08,0.921234
2016-01-09,0.917684
2016-01-10,0.91533
2016-01-11,0.91533
2016-01-12,0.918274
2016-01-13,0.923062
2016-01-14,0.92132
2016-01-15,0.921064
2016-01-16,0.913034
2016-01-17,0.916385
2016-01-18,0.916385
2016-01-19,0.918822
2016-01-20,0.917432
2016-01-21,0.9168
2016-01-22,0.923617
2016-01-23,0.924685
2016-01-24,0.92609
2016-01-25,0.92609
2016-01-26,0.923574
2016-01-27,0.922212
2016-01-28,0.919836
2016-01-29,0.913492
2016-01-30,0.923276
2016-01-31,0.92327
2016-02-01,0.92327
2016-02-02,0.918316
2016-02-03,0.916884
2016-02-04,0.904486
2016-02-05,0.892937
2016-02-06,0.898392
2016-02-07,0.89622
2016-02-08,0.89622
2016-02-09,0.894774
2016-02-10,0.884134
2016-02-11,0.890868
2016-02-12,0.879314
2016-02-13,0.89042
2016-02-14,0.88849
2016-02-15,0.88849
2016-02-16,0.89654
2016-02-17,0.897625
2016-02-18,0.897787
2016-02-19,0.901632
2016-02-20,0.898836
2016-02-21,0.898385
2016-02-22,0.898385
2016-02-23,0.907276
2016-02-24,0.907688
2016-02-25,0.907194
2016-02-26,0.906454
2016-02-27,0.914494
2016-02-28,0.914895
2016-02-29,0.914895
2016-03-01,0.920556
2016-03-02,0.922212
2016-03-03,0.922552
2016-03-04,0.912867
2016-03-05,0.90703
2016-03-06,0.90852
2016-03-07,0.90852
2016-03-08,0.909588
2016-03-09,0.906455
2016-03-10,0.907276
2016-03-11,0.895656
2016-03-12,0.89389
2016-03-13,0.89709
2016-03-14,0.89709
2016-03-15,0.900658
2016-03-16,0.901185
2016-03-17,0.903588
2016-03-18,0.88269
2016-03-19,0.887232
2016-03-20,0.887315
2016-03-21,0.887315
2016-03-22,0.88968
2016-03-23,0.89222
2016-03-24,0.895656
2016-03-25,0.895175
2016-03-26,0.89554
2016-03-27,0.89566
2016-03-28,0.89566
2016-03-29,0.8933
2016-03-30,0.887745
2016-03-31,0.883353
2016-04-01,0.878194
2016-04-02,0.877232
2016-04-03,0.87767
2016-04-04,0.87767
2016-04-05,0.877116
2016-04-06,0.878194
2016-04-07,0.876079
